,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
5573,399106.SZ,19971106,398.351,405.014,406.577,398.275,402.138,-3.787,-0.9417,7343559.0,8416760.0
5574,399106.SZ,19971105,402.138,397.085,402.595,396.688,395.021,7.117,1.8017,7326282.0,8971123.0
5575,399106.SZ,19971104,395.021,391.329,395.241,390.455,391.482,3.539,0.904,5329354.0,6072924.0
5576,399106.SZ,19971103,391.482,392.784,394.435,389.305,390.998,0.484,0.1238,5977891.0,6671135.0
5577,399106.SZ,19971031,390.998,382.388,392.57,378.841,388.335,2.663,0.6857,7418807.0,9243950.0
5578,399106.SZ,19971030,388.335,395.673,403.522,388.153,392.099,-3.764,-0.96,11138398.0,14104948.0
5579,399106.SZ,19971029,392.099,375.454,392.196,374.763,379.112,12.987,3.4256,8063941.0,9754733.0
5580,399106.SZ,19971028,379.112,393.913,393.913,372.566,393.885,-14.773,-3.7506,8356339.0,9620914.0
5581,399106.SZ,19971027,393.885,394.166,401.119,390.291,389.497,4.388,1.1266,10617070.0,11950113.0
5582,399106.SZ,19971024,389.497,380.487,389.558,379.364,380.18,9.317,2.4507,9441180.0,10401914.0
5583,399106.SZ,19971023,380.18,372.652,382.967,369.434,374.898,5.282,1.4089,8865117.0,10212079.0
5584,399106.SZ,19971022,374.898,385.198,388.623,372.329,383.401,-8.503,-2.2178,12267690.0,14785740.0
5585,399106.SZ,19971021,383.401,377.101,383.533,372.97,375.908,7.493,1.9933,7713066.0,8266058.0
5586,399106.SZ,19971020,375.908,370.648,375.92,369.22,367.431,8.477,2.3071,8017383.0,8721947.0
5587,399106.SZ,19971017,367.431,358.58,370.077,358.366,356.372,11.059,3.1032,7846803.0,8408781.0
5588,399106.SZ,19971016,356.372,347.18,356.898,346.815,345.242,11.13,3.2238,5362683.0,5720466.0
5589,399106.SZ,19971015,345.242,340.887,346.216,339.91,340.492,4.75,1.395,2985489.0,2733893.0
5590,399106.SZ,19971014,340.492,340.905,340.905,335.853,341.637,-1.145,-0.3352,2396049.0,1997960.0
5591,399106.SZ,19971013,341.637,345.613,346.574,340.723,344.542,-2.905,-0.8431,2781395.0,2196326.0
5592,399106.SZ,19971010,344.542,341.436,344.576,340.622,341.193,3.349,0.9816,2681151.0,2138030.0
5593,399106.SZ,19971009,341.193,342.368,345.197,340.103,342.098,-0.905,-0.2645,3189362.0,2510725.0
5594,399106.SZ,19971008,342.098,336.817,344.018,335.222,331.66,10.438,3.1472,4098906.0,3208305.0
5595,399106.SZ,19971007,331.66,330.349,331.66,326.458,330.808,0.852,0.2576,1779489.0,1313126.0
5596,399106.SZ,19971006,330.808,332.042,333.209,327.755,330.814,-0.006,-0.0018,1613785.0,1378795.0
5597,399106.SZ,19970930,330.814,325.244,330.875,324.939,325.845,4.969,1.525,2575664.0,2043484.0
5598,399106.SZ,19970929,325.845,333.243,333.243,323.766,335.244,-9.399,-2.8036,2689804.0,2427403.0
5599,399106.SZ,19970926,335.244,337.557,337.997,329.419,337.186,-1.942,-0.5759,3191033.0,2694374.0
5600,399106.SZ,19970925,337.186,335.786,340.322,332.633,332.806,4.38,1.3161,4685594.0,4033599.0
5601,399106.SZ,19970924,332.806,318.093,333.085,318.093,312.726,20.08,6.421,4453234.0,3781496.0
5602,399106.SZ,19970923,312.726,333.192,335.686,309.786,337.334,-24.608,-7.2948,4058009.0,3301881.0
5603,399106.SZ,19970922,337.334,363.478,363.612,337.312,363.057,-25.723,-7.0851,3223440.0,2823554.0
5604,399106.SZ,19970919,363.057,359.585,363.588,358.826,359.257,3.8,1.0577,2264094.0,2044433.0
5605,399106.SZ,19970918,359.257,356.727,360.702,355.284,356.561,2.696,0.7561,2369943.0,2046175.0
5606,399106.SZ,19970917,356.561,362.207,363.347,355.027,362.427,-5.866,-1.6185,2091899.0,1840566.0
5607,399106.SZ,19970916,362.427,360.728,365.184,360.487,360.513,1.914,0.5309,2742195.0,2391993.0
5608,399106.SZ,19970915,360.513,370.605,371.033,360.0,371.623,-11.11,-2.9896,4225018.0,3644846.0
5609,399106.SZ,19970912,371.623,378.404,380.596,371.573,379.564,-7.941,-2.0921,4098810.0,3528783.0
5610,399106.SZ,19970911,379.564,384.544,386.314,377.322,383.403,-3.839,-1.0013,6888394.0,5883770.0
5611,399106.SZ,19970910,383.403,376.648,383.472,376.259,377.795,5.608,1.4844,5787544.0,4892297.0
5612,399106.SZ,19970909,377.795,384.837,385.792,377.756,384.458,-6.663,-1.7331,5150398.0,4485673.0
5613,399106.SZ,19970908,384.458,383.751,384.682,381.704,383.447,1.011,0.2637,5600422.0,5102070.0
5614,399106.SZ,19970905,383.447,384.035,384.164,380.734,384.164,-0.717,-0.1866,4484774.0,4293852.0
5615,399106.SZ,19970904,384.164,383.094,384.547,382.278,381.498,2.666,0.6988,5901337.0,5682058.0
5616,399106.SZ,19970903,381.498,376.048,381.536,376.048,375.615,5.883,1.5662,5613260.0,5355975.0
5617,399106.SZ,19970902,375.615,375.322,377.55,372.492,375.036,0.579,0.1544,5207017.0,4545075.0
5618,399106.SZ,19970901,375.036,372.465,376.447,371.894,373.293,1.743,0.4669,6439178.0,5690145.0
5619,399106.SZ,19970829,373.293,374.502,374.719,370.078,374.737,-1.444,-0.3853,7735320.0,6777445.0
5620,399106.SZ,19970828,374.737,375.508,376.6,371.781,375.292,-0.555,-0.1479,6107136.0,5536561.0
5621,399106.SZ,19970827,375.292,372.308,375.362,371.314,372.052,3.24,0.8708,5749895.0,5245591.0
5622,399106.SZ,19970826,372.052,369.512,372.76,367.857,368.788,3.264,0.8851,6535411.0,6222897.0
5623,399106.SZ,19970825,368.788,365.5,368.793,364.718,364.881,3.907,1.0708,6344783.0,5923189.0
5624,399106.SZ,19970822,364.881,359.612,365.137,358.084,359.91,4.971,1.3812,5115262.0,5249932.0
5625,399106.SZ,19970821,359.91,353.138,359.93,352.998,351.997,7.913,2.248,4393699.0,4274922.0
5626,399106.SZ,19970820,351.997,349.222,352.319,348.575,348.358,3.639,1.0446,2886898.0,2651989.0
5627,399106.SZ,19970819,348.358,348.911,351.317,346.331,349.349,-0.991,-0.2837,3341154.0,2895085.0
5628,399106.SZ,19970818,349.349,356.549,356.549,346.518,358.711,-9.362,-2.6099,3683624.0,3466708.0
5629,399106.SZ,19970815,358.711,367.406,368.345,355.602,364.193,-5.482,-1.5052,6044700.0,4722811.0
5630,399106.SZ,19970814,364.193,351.427,364.22,351.427,352.599,11.594,3.2882,5135781.0,4125388.0
5631,399106.SZ,19970813,352.599,358.954,364.675,352.448,360.986,-8.387,-2.3234,4588060.0,3762205.0
5632,399106.SZ,19970812,360.986,372.299,374.046,360.956,374.495,-13.509,-3.6073,4734248.0,4527288.0
5633,399106.SZ,19970811,374.495,382.368,382.6,374.124,382.278,-7.783,-2.036,5989450.0,5707057.0
5634,399106.SZ,19970808,382.278,386.891,388.047,381.77,385.472,-3.194,-0.8286,6756598.0,6585702.0
5635,399106.SZ,19970807,385.472,379.259,385.472,373.817,381.948,3.524,0.9226,4330460.0,4524690.0
5636,399106.SZ,19970806,381.948,391.184,391.685,381.512,390.953,-9.005,-2.3033,4047909.0,4177468.0
5637,399106.SZ,19970805,390.953,392.81,394.558,390.088,391.614,-0.661,-0.1688,4130783.0,4350564.0
5638,399106.SZ,19970804,391.614,388.449,392.078,386.481,387.372,4.242,1.0951,5326835.0,5457359.0
5639,399106.SZ,19970801,387.372,386.284,388.126,384.011,385.454,1.918,0.4976,4303396.0,4133190.0
5640,399106.SZ,19970731,385.454,387.166,388.776,384.033,385.707,-0.253,-0.0656,4415897.0,4627400.0
5641,399106.SZ,19970730,385.707,377.888,385.805,377.888,375.996,9.711,2.5827,4643375.0,4844570.0
5642,399106.SZ,19970729,375.996,371.183,379.706,369.496,373.591,2.405,0.6438,3902978.0,4311368.0
5643,399106.SZ,19970728,373.591,384.666,384.666,372.353,386.308,-12.717,-3.2919,4475024.0,5190743.0
5644,399106.SZ,19970725,386.308,384.862,389.702,381.694,388.415,-2.107,-0.5425,4933060.0,6076716.0
5645,399106.SZ,19970724,388.415,396.107,398.516,388.029,398.355,-9.94,-2.4953,4602394.0,5454008.0
5646,399106.SZ,19970723,398.355,404.422,408.663,396.358,399.327,-0.972,-0.2434,6461553.0,7930487.0
5647,399106.SZ,19970722,399.327,391.727,399.48,382.772,393.056,6.271,1.5954,4822993.0,5613394.0
5648,399106.SZ,19970721,393.056,399.773,400.949,390.643,396.911,-3.855,-0.9713,5999584.0,7568584.0
5649,399106.SZ,19970718,396.911,393.523,397.199,390.483,392.834,4.077,1.0378,5823681.0,7995060.0
5650,399106.SZ,19970717,392.834,386.929,393.188,385.401,387.679,5.155,1.3297,5561220.0,7058968.0
5651,399106.SZ,19970716,387.679,392.22,393.42,383.887,391.015,-3.336,-0.8532,6270432.0,7624809.0
5652,399106.SZ,19970715,391.015,391.3,392.764,385.838,389.133,1.882,0.4836,6696318.0,7489355.0
5653,399106.SZ,19970714,389.133,381.951,389.242,379.889,377.24,11.893,3.1526,6701402.0,8132003.0
5654,399106.SZ,19970711,377.24,358.198,377.261,357.863,360.219,17.021,4.7252,4985964.0,5936242.0
5655,399106.SZ,19970710,360.219,366.328,368.652,360.028,366.204,-5.985,-1.6343,4507035.0,4803517.0
5656,399106.SZ,19970709,366.204,363.008,367.042,356.985,361.624,4.58,1.2665,4141835.0,4881320.0
5657,399106.SZ,19970708,361.624,354.467,367.361,342.338,358.579,3.045,0.8492,5376442.0,5706740.0
5658,399106.SZ,19970707,358.579,389.582,389.607,356.299,389.781,-31.202,-8.005,4157735.0,5036981.0
5659,399106.SZ,19970704,389.781,379.433,391.45,373.692,386.762,3.019,0.7806,4448272.0,5837509.0
5660,399106.SZ,19970703,386.762,406.345,406.345,386.762,408.521,-21.759,-5.3263,4934674.0,6715793.0
5661,399106.SZ,19970702,408.521,429.29,432.345,388.478,425.867,-17.346,-4.0731,5155504.0,7860839.0
5662,399106.SZ,19970627,425.867,436.226,439.429,425.063,435.56,-9.693,-2.2254,7812504.0,11792601.0
5663,399106.SZ,19970626,435.56,436.223,439.446,432.325,438.491,-2.931,-0.6684,6664502.0,9635290.0
5664,399106.SZ,19970625,438.491,441.485,442.255,436.136,439.155,-0.664,-0.1512,6620865.0,9416143.0
5665,399106.SZ,19970624,439.155,429.082,439.16,427.116,427.116,12.039,2.8187,7019286.0,10184476.0
5666,399106.SZ,19970623,427.116,438.383,443.21,416.47,426.811,0.305,0.0715,10008214.0,14828920.0
5667,399106.SZ,19970620,426.811,406.754,427.948,406.617,400.577,26.234,6.5491,6737305.0,9519167.0
5668,399106.SZ,19970619,400.577,406.232,408.231,400.52,406.699,-6.122,-1.5053,4029398.0,5232612.0
5669,399106.SZ,19970618,406.699,412.109,415.038,405.154,412.607,-5.908,-1.4319,5300693.0,7184732.0
5670,399106.SZ,19970617,412.607,419.137,421.516,412.102,420.5,-7.893,-1.8771,5077898.0,6690441.0
5671,399106.SZ,19970616,420.5,415.901,423.679,415.901,409.196,11.304,2.7625,6852396.0,8373836.0
5672,399106.SZ,19970613,409.196,370.934,409.274,370.934,392.362,16.834,4.2904,6253321.0,7341388.0
5673,399106.SZ,19970612,392.362,395.221,399.105,389.765,393.874,-1.512,-0.3839,4150875.0,4996132.0
5674,399106.SZ,19970611,393.874,403.88,404.063,373.018,405.072,-11.198,-2.7644,6254771.0,7465806.0
5675,399106.SZ,19970610,405.072,423.707,424.288,403.046,423.002,-17.93,-4.2388,5015443.0,6241145.0
5676,399106.SZ,19970609,423.002,417.3,423.138,414.008,417.84,5.162,1.2354,5779728.0,7379639.0
5677,399106.SZ,19970606,417.84,412.375,430.995,410.572,447.926,-30.086,-6.7167,9493964.0,13151267.0
5678,399106.SZ,19970605,447.926,450.043,450.66,442.636,449.67,-1.744,-0.3878,5744919.0,7657381.0
5679,399106.SZ,19970604,449.67,447.741,452.554,446.438,445.825,3.845,0.8624,6749458.0,8433668.0
5680,399106.SZ,19970603,445.825,446.262,448.473,435.646,442.838,2.987,0.6745,7580767.0,10064532.0
5681,399106.SZ,19970602,442.838,429.302,443.39,421.438,421.438,21.4,5.0779,6555356.0,8619872.0
5682,399106.SZ,19970530,421.438,409.907,421.531,409.798,411.588,9.85,2.3932,4199687.0,5730162.0
5683,399106.SZ,19970529,411.588,412.766,420.379,411.588,414.799,-3.211,-0.7741,4266488.0,5941665.0
5684,399106.SZ,19970528,414.799,418.257,422.593,412.879,418.095,-3.296,-0.7883,5188874.0,6813096.0
5685,399106.SZ,19970527,418.095,405.748,418.167,402.712,402.938,15.157,3.7616,5552816.0,7246921.0
5686,399106.SZ,19970526,402.938,409.3,412.52,384.185,404.839,-1.901,-0.4696,5150900.0,6267988.0
5687,399106.SZ,19970523,404.839,395.808,407.995,392.725,401.326,3.513,0.8753,5533412.0,7334006.0
5688,399106.SZ,19970522,401.326,402.353,421.607,401.119,444.302,-42.976,-9.6727,6455313.0,8775146.0
5689,399106.SZ,19970521,444.302,462.179,462.704,440.031,462.457,-18.155,-3.9258,5811557.0,8426076.0
5690,399106.SZ,19970520,462.457,451.542,463.96,451.542,448.931,13.526,3.0129,6562878.0,9803801.0
5691,399106.SZ,19970519,448.931,440.858,453.538,438.298,443.5,5.431,1.2246,5516119.0,7097311.0
5692,399106.SZ,19970516,443.5,450.874,473.45,440.576,488.736,-45.236,-9.2557,9317804.0,12401409.0
5693,399106.SZ,19970515,488.736,470.051,490.821,465.165,474.548,14.188,2.9898,8394211.0,12123183.0
5694,399106.SZ,19970514,474.548,500.032,501.296,473.518,504.134,-29.586,-5.8687,9941774.0,13624193.0
5695,399106.SZ,19970513,504.134,520.25,520.25,495.444,518.129,-13.995,-2.7011,14197081.0,17933314.0
5696,399106.SZ,19970512,518.129,507.881,518.655,507.881,498.397,19.732,3.9591,16512777.0,22243633.0
5697,399106.SZ,19970509,498.397,475.292,498.68,474.42,477.076,21.321,4.4691,11914986.0,18199336.0
5698,399106.SZ,19970508,477.076,506.244,508.597,476.539,506.612,-29.536,-5.8301,14545976.0,21595273.0
5699,399106.SZ,19970507,506.612,503.21,507.044,491.38,499.046,7.566,1.5161,14216350.0,22100928.0
5700,399106.SZ,19970506,499.046,487.886,499.059,486.8,482.766,16.28,3.3722,14944591.0,21000101.0
5701,399106.SZ,19970505,482.766,467.84,482.84,467.84,465.216,17.55,3.7724,12459112.0,17544312.0
5702,399106.SZ,19970430,465.216,461.739,465.216,457.473,461.066,4.15,0.9001,8867200.0,12195579.0
5703,399106.SZ,19970429,461.066,466.591,467.46,452.492,464.351,-3.285,-0.7074,11040874.0,15603696.0
5704,399106.SZ,19970428,464.351,463.719,467.469,461.128,460.452,3.899,0.8468,11847470.0,17678774.0
5705,399106.SZ,19970425,460.452,458.854,464.874,457.327,458.113,2.339,0.5106,12134131.0,18273980.0
5706,399106.SZ,19970424,458.113,452.708,458.19,448.928,454.859,3.254,0.7154,10154772.0,14575936.0
5707,399106.SZ,19970423,454.859,451.907,454.956,451.751,450.872,3.987,0.8843,9896545.0,12988018.0
5708,399106.SZ,19970422,450.872,451.05,451.406,447.703,449.671,1.201,0.2671,10327055.0,11828584.0
5709,399106.SZ,19970421,449.671,444.438,453.28,444.438,440.944,8.727,1.9792,10263848.0,13075866.0
5710,399106.SZ,19970418,440.944,441.1,441.919,434.887,439.657,1.287,0.2927,6957372.0,9123234.0
5711,399106.SZ,19970417,439.657,438.186,440.702,437.47,438.086,1.571,0.3586,7053175.0,9142008.0
5712,399106.SZ,19970416,438.086,438.174,439.795,435.805,436.599,1.487,0.3406,6752717.0,9261371.0
5713,399106.SZ,19970415,436.599,435.088,437.592,432.88,435.933,0.666,0.1528,6015891.0,8059005.0
5714,399106.SZ,19970414,435.933,433.661,438.302,433.093,430.736,5.197,1.2065,6492673.0,8725257.0
5715,399106.SZ,19970411,430.736,435.394,435.816,424.138,438.088,-7.352,-1.6782,6973327.0,9875100.0
5716,399106.SZ,19970410,438.088,443.13,444.482,437.905,441.78,-3.692,-0.8357,7610477.0,10961678.0
5717,399106.SZ,19970409,441.78,432.973,442.157,432.973,433.471,8.309,1.9169,7304600.0,10563047.0
5718,399106.SZ,19970408,433.471,444.711,444.711,433.471,445.086,-11.615,-2.6096,8102916.0,12017963.0
5719,399106.SZ,19970407,445.086,443.09,445.228,439.247,440.692,4.394,0.9971,9942329.0,13828772.0
5720,399106.SZ,19970404,440.692,437.609,442.456,436.679,435.48,5.212,1.1968,9418123.0,12799597.0
5721,399106.SZ,19970403,435.48,433.98,435.927,427.358,434.478,1.002,0.2306,6518337.0,7764139.0
5722,399106.SZ,19970402,434.478,438.682,439.451,434.478,436.885,-2.407,-0.5509,8280833.0,9870586.0
5723,399106.SZ,19970401,436.885,438.428,439.529,434.253,435.821,1.064,0.2441,9042504.0,10580475.0
5724,399106.SZ,19970331,435.821,426.768,435.825,426.768,424.569,11.252,2.6502,9181999.0,11064346.0
5725,399106.SZ,19970328,424.569,426.845,431.039,423.406,427.975,-3.406,-0.7958,8447083.0,10794512.0
5726,399106.SZ,19970327,427.975,431.075,432.816,425.696,429.432,-1.457,-0.3393,11652419.0,13276925.0
5727,399106.SZ,19970326,429.432,425.021,429.5,423.352,423.385,6.047,1.4283,11131243.0,13797955.0
5728,399106.SZ,19970325,423.385,422.384,424.74,416.214,419.481,3.904,0.9307,11216840.0,14300306.0
5729,399106.SZ,19970324,419.481,414.839,419.599,412.723,409.352,10.129,2.4744,12539200.0,14983112.0
5730,399106.SZ,19970321,409.352,397.202,409.443,396.972,399.242,10.11,2.5323,7303739.0,9034813.0
5731,399106.SZ,19970320,399.242,409.826,412.69,399.182,408.918,-9.676,-2.3662,8286157.0,10055451.0
5732,399106.SZ,19970319,408.918,406.436,409.144,403.914,406.453,2.465,0.6065,8351417.0,10690867.0
5733,399106.SZ,19970318,406.453,405.475,408.783,401.031,404.53,1.923,0.4754,10546847.0,13066668.0
5734,399106.SZ,19970317,404.53,401.685,404.636,400.259,397.251,7.279,1.8323,10647973.0,13028724.0
5735,399106.SZ,19970314,397.251,391.579,397.267,387.634,392.448,4.803,1.2239,8072135.0,9055692.0
5736,399106.SZ,19970313,392.448,395.942,396.099,388.023,394.991,-2.543,-0.6438,9579487.0,9984702.0
5737,399106.SZ,19970312,394.991,392.906,395.027,391.02,390.709,4.282,1.096,10352852.0,11636434.0
5738,399106.SZ,19970311,390.709,385.073,390.737,383.126,383.449,7.26,1.8933,8593667.0,9761308.0
5739,399106.SZ,19970310,383.449,378.747,383.554,377.122,377.277,6.172,1.6359,6888233.0,7425350.0
5740,399106.SZ,19970307,377.277,378.723,380.981,375.217,377.821,-0.544,-0.144,7041499.0,7527359.0
5741,399106.SZ,19970306,377.821,370.507,378.453,369.525,373.356,4.465,1.1959,6320119.0,6554439.0
5742,399106.SZ,19970305,373.356,381.766,383.784,372.77,381.581,-8.225,-2.1555,8474418.0,8483035.0
5743,399106.SZ,19970304,381.581,380.368,384.56,374.815,379.791,1.79,0.4713,11708505.0,11596820.0
5744,399106.SZ,19970303,379.791,367.588,379.823,367.588,365.304,14.487,3.9657,11361266.0,11661224.0
5745,399106.SZ,19970228,365.304,361.638,365.483,355.828,362.362,2.942,0.8119,9626908.0,10153553.0
5746,399106.SZ,19970227,362.362,362.573,367.297,360.743,360.469,1.893,0.5251,10408060.0,10312226.0
5747,399106.SZ,19970226,360.469,353.345,360.469,353.345,352.38,8.089,2.2955,7619247.0,7719832.0
5748,399106.SZ,19970225,352.38,347.361,353.983,347.361,346.89,5.49,1.5826,6980723.0,6801869.0
5749,399106.SZ,19970224,346.89,345.914,348.874,342.944,343.826,3.064,0.8911,7164692.0,6831848.0
5750,399106.SZ,19970221,343.826,335.859,343.833,335.859,335.073,8.753,2.6123,7360744.0,6958261.0
5751,399106.SZ,19970220,335.073,308.65,338.217,308.081,341.716,-6.643,-1.944,11586641.0,10831247.0
5752,399106.SZ,19970219,341.716,324.266,341.779,324.266,322.634,19.082,5.9144,7607838.0,7266102.0
5753,399106.SZ,19970218,322.634,354.932,355.898,322.151,357.506,-34.872,-9.7542,9087728.0,8974223.0
5754,399106.SZ,19970217,357.506,354.778,360.67,351.02,356.602,0.904,0.2535,4957814.0,5031749.0
5755,399106.SZ,19970131,356.602,356.019,358.216,355.729,356.101,0.501,0.1407,7883576.0,7666886.0
5756,399106.SZ,19970130,356.101,354.025,356.694,351.989,353.762,2.339,0.6612,7511132.0,7053285.0
5757,399106.SZ,19970129,353.762,353.272,354.897,350.512,353.99,-0.228,-0.0644,6111800.0,5675518.0
5758,399106.SZ,19970128,353.99,354.616,355.133,349.679,354.567,-0.577,-0.1627,7788863.0,6800780.0
5759,399106.SZ,19970127,354.567,350.685,354.647,350.649,348.617,5.95,1.7067,9579891.0,8299043.0
5760,399106.SZ,19970124,348.617,346.681,348.617,342.575,346.41,2.207,0.6371,8289878.0,7683010.0
5761,399106.SZ,19970123,346.41,340.667,346.992,338.613,340.423,5.987,1.7587,9144393.0,8732224.0
5762,399106.SZ,19970122,340.423,334.734,341.069,334.734,335.022,5.401,1.6121,6741311.0,6987961.0
5763,399106.SZ,19970121,335.022,336.595,337.331,333.811,335.783,-0.761,-0.2266,4863851.0,4720161.0
5764,399106.SZ,19970120,335.783,332.323,335.783,332.323,331.38,4.403,1.3287,5518694.0,5215325.0
5765,399106.SZ,19970117,331.38,327.596,332.463,326.815,327.83,3.55,1.0829,4378196.0,4435597.0
5766,399106.SZ,19970116,327.83,326.464,328.717,323.728,327.14,0.69,0.2109,3370817.0,3202455.0
5767,399106.SZ,19970115,327.14,322.214,328.758,321.755,323.931,3.209,0.9906,3789123.0,3676018.0
5768,399106.SZ,19970114,323.931,332.193,332.193,320.782,331.9,-7.969,-2.401,5306819.0,4574455.0
5769,399106.SZ,19970113,331.9,326.004,332.507,325.852,322.823,9.077,2.8118,6458113.0,5474956.0
5770,399106.SZ,19970110,322.823,320.322,322.859,316.784,319.354,3.469,1.0863,4038464.0,3903023.0
5771,399106.SZ,19970109,319.354,316.102,321.189,316.102,315.768,3.586,1.1356,3523181.0,3137471.0
5772,399106.SZ,19970108,315.768,317.707,321.667,310.277,319.108,-3.34,-1.0467,4377503.0,3721521.0
5773,399106.SZ,19970107,319.108,298.938,320.302,295.443,305.806,13.302,4.3498,5761718.0,5016716.0
5774,399106.SZ,19970106,305.806,321.326,322.746,305.806,325.854,-20.048,-6.1524,4734691.0,4112107.0
5775,399106.SZ,19970103,325.854,335.207,335.656,323.703,334.13,-8.276,-2.4769,7783958.0,6530058.0
5776,399106.SZ,19970102,334.13,326.334,334.277,325.851,327.456,6.674,2.0381,6524634.0,6178366.0
5777,399106.SZ,19961231,327.456,343.199,343.199,325.389,341.738,-14.282,-4.1792,8842953.0,7887712.0
5778,399106.SZ,19961230,341.738,323.461,341.781,322.545,318.387,23.351,7.3342,11742023.0,10511983.0
5779,399106.SZ,19961227,318.387,309.649,318.405,303.83,298.675,19.712,6.5998,10309682.0,9060450.0
5780,399106.SZ,19961226,298.675,297.11,302.99,294.797,292.692,5.983,2.0441,3578208.0,3366740.0
5781,399106.SZ,19961225,292.692,283.799,295.148,270.24,285.816,6.876,2.4057,6518560.0,5661698.0
5782,399106.SZ,19961224,285.816,309.439,312.488,285.753,307.561,-21.745,-7.0701,5591857.0,5100514.0
5783,399106.SZ,19961223,307.561,302.84,317.683,301.487,312.48,-4.919,-1.5742,6583643.0,5582746.0
5784,399106.SZ,19961220,312.48,312.763,320.395,309.769,338.759,-26.279,-7.7574,5140927.0,4773081.0
5785,399106.SZ,19961219,338.759,368.978,368.978,336.368,370.335,-31.576,-8.5263,7803249.0,8180332.0
5786,399106.SZ,19961218,370.335,323.931,374.11,323.931,354.0,16.335,4.6144,10055757.0,9838491.0
5787,399106.SZ,19961217,354.0,358.11,359.723,353.982,393.21,-39.21,-9.9718,2448122.0,3000721.0
5788,399106.SZ,19961216,393.21,394.025,394.025,393.21,437.132,-43.922,-10.0478,632287.0,734825.0
5789,399106.SZ,19961213,437.132,457.919,460.093,436.832,461.658,-24.526,-5.3126,8446928.0,10319276.0
5790,399106.SZ,19961212,461.658,475.679,476.717,452.484,473.022,-11.364,-2.4024,12006111.0,15433871.0
5791,399106.SZ,19961211,473.022,462.948,473.533,462.905,463.757,9.265,1.9978,11643603.0,15857021.0
5792,399106.SZ,19961210,463.757,467.854,467.854,456.506,467.783,-4.026,-0.8607,11886991.0,15227653.0
5793,399106.SZ,19961209,467.783,460.02,467.783,458.204,456.162,11.621,2.5476,13736729.0,16379028.0
5794,399106.SZ,19961206,456.162,454.205,456.592,451.552,452.216,3.946,0.8726,13739105.0,15998986.0
5795,399106.SZ,19961205,452.216,444.371,452.23,444.33,443.628,8.588,1.9359,13122512.0,15389502.0
5796,399106.SZ,19961204,443.628,440.257,448.795,435.617,434.148,9.48,2.1836,14950783.0,17543966.0
5797,399106.SZ,19961203,434.148,417.543,434.148,415.544,418.553,15.595,3.7259,9726256.0,10094503.0
5798,399106.SZ,19961202,418.553,423.106,425.626,414.513,419.636,-1.083,-0.2581,9165409.0,9289418.0
5799,399106.SZ,19961129,419.636,417.512,423.52,410.55,416.246,3.39,0.8144,9344169.0,10187721.0
5800,399106.SZ,19961128,416.246,413.071,419.607,406.951,416.845,-0.599,-0.1437,9126172.0,10299243.0
5801,399106.SZ,19961127,416.845,424.008,426.329,413.974,425.025,-8.18,-1.9246,10580790.0,11750235.0
5802,399106.SZ,19961126,425.025,432.588,434.186,419.029,429.243,-4.218,-0.9827,15178852.0,16891757.0
5803,399106.SZ,19961125,429.243,419.854,429.243,412.351,416.065,13.178,3.1673,15777873.0,17415645.0
5804,399106.SZ,19961122,416.065,395.643,416.201,387.382,402.248,13.817,3.4349,12838708.0,13730308.0
5805,399106.SZ,19961121,402.248,431.329,438.353,401.037,429.37,-27.122,-6.3167,17916886.0,19702278.0
5806,399106.SZ,19961120,429.37,413.492,432.146,410.745,415.794,13.576,3.2651,17813120.0,19898437.0
5807,399106.SZ,19961119,415.794,407.807,416.216,402.279,406.188,9.606,2.3649,16445420.0,17483665.0
5808,399106.SZ,19961118,406.188,400.994,407.326,396.653,396.644,9.544,2.4062,17820266.0,19076898.0
5809,399106.SZ,19961115,396.644,388.185,396.912,387.347,390.526,6.118,1.5666,16198636.0,17201080.0
5810,399106.SZ,19961114,390.526,385.365,391.605,384.821,382.344,8.182,2.14,16254671.0,17113735.0
5811,399106.SZ,19961113,382.344,374.96,382.646,373.219,373.087,9.257,2.4812,14270320.0,14715450.0
5812,399106.SZ,19961112,373.087,369.953,373.087,363.651,366.853,6.234,1.6993,11826887.0,11891066.0
5813,399106.SZ,19961111,366.853,356.542,366.951,354.535,352.002,14.851,4.219,11907533.0,12005526.0
5814,399106.SZ,19961108,352.002,348.711,353.06,346.737,348.23,3.772,1.0832,7921932.0,7481313.0
5815,399106.SZ,19961107,348.23,351.702,353.329,345.134,350.575,-2.345,-0.6689,6149307.0,5731201.0
5816,399106.SZ,19961106,350.575,358.916,360.313,344.733,358.965,-8.39,-2.3373,9375796.0,7949988.0
5817,399106.SZ,19961105,358.965,363.087,365.76,354.867,361.781,-2.816,-0.7784,13073837.0,11459340.0
5818,399106.SZ,19961104,361.781,353.678,362.458,351.211,354.505,7.276,2.0524,14291602.0,11013639.0
5819,399106.SZ,19961101,354.505,356.499,364.697,346.665,370.056,-15.551,-4.2023,16782928.0,13403602.0
5820,399106.SZ,19961031,370.056,360.095,370.148,354.985,357.561,12.495,3.4945,16215043.0,14213399.0
5821,399106.SZ,19961030,357.561,363.727,366.024,352.313,363.891,-6.33,-1.7395,14429899.0,12812692.0
5822,399106.SZ,19961029,363.891,368.397,370.954,360.55,363.867,0.024,0.0066,17332567.0,17291698.0
